bin                 q                   two_theta           Fx                  Icoh               
228                 2.285000            32.536436           1.529910            286.603527         
229                 2.295000            32.682809           -1.304412           -29.992535         
230                 2.305000            32.829237           -3.379027           -260.129201        
231                 2.315000            32.975720           -4.529341           -386.474891        
232                 2.325000            33.122258           -4.740665           -408.463310        
233                 2.335000            33.268852           -4.142604           -341.393408        
234                 2.345000            33.415502           -2.979228           -212.892977        
235                 2.355000            33.562208           -1.560626           -57.422148         
236                 2.365000            33.708971           -0.204907           90.153331          
237                 2.375000            33.855791           0.818609            200.727837         
238                 2.385000            34.002668           1.334515            255.734924         
239                 2.395000            34.149603           1.286649            249.696405         
240                 2.405000            34.296596           0.739420            190.143561         
241                 2.415000            34.443646           -0.144296           95.032946          
242                 2.425000            34.590756           -1.143503           -11.730306         
243                 2.435000            34.737924           -2.028940           -105.687957        
244                 2.445000            34.885152           -2.611957           -167.011945        
245                 2.455000            35.032438           -2.782409           -184.422246        
246                 2.465000            35.179785           -2.528051           -157.081073        
247                 2.475000            35.327192           -1.932031           -94.153092         
248                 2.485000            35.474659           -1.149808           -12.225564         
249                 2.495000            35.622187           -0.371200           68.766037          
250                 2.505000            35.769776           0.223634            130.159091         
251                 2.515000            35.917426           0.504383            158.694496         
252                 2.525000            36.065138           0.418113            149.260075         
253                 2.535000            36.212912           -0.001637           105.684996         
254                 2.545000            36.360748           -0.645731           39.475974          
255                 2.555000            36.508647           -1.357240           -33.147459         
256                 2.565000            36.656609           -1.969380           -95.185875         
257                 2.575000            36.804634           -2.344576           -132.827822        
258                 2.585000            36.952723           -2.405607           -138.536476        
259                 2.595000            37.100876           -2.151748           -112.566302        
260                 2.605000            37.249093           -1.656505           -62.602925         
261                 2.615000            37.397375           -1.047861           -1.664987          
262                 2.625000            37.545722           -0.476094           55.188621          
263                 2.635000            37.694134           -0.077069           94.533343          
264                 2.645000            37.842612           0.060137            107.749750         
265                 2.655000            37.991155           -0.086442           92.943361          
266                 2.665000            38.139765           -0.468088           55.180604          
267                 2.675000            38.288442           -0.979191           5.021314           
268                 2.685000            38.437186           -1.484803           -44.259562         
269                 2.695000            38.585997           -1.854997           -80.055933         
270                 2.705000            38.734876           -1.997495           -93.577184         
271                 2.715000            38.883822           -1.880476           -81.983028         
272                 2.725000            39.032837           -1.539931           -48.989586         
273                 2.735000            39.181921           -1.069798           -3.812274          
274                 2.745000            39.331074           -0.597370           41.275009          
275                 2.755000            39.480296           -0.250201           74.141214          
276                 2.765000            39.629588           -0.122856           85.947920          
277                 2.775000            39.778950           -0.251991           73.448295          
278                 2.785000            39.928383           -0.606196           39.848090          
279                 2.795000            40.077887           -1.093397           -5.998366          
280                 2.805000            40.227461           -1.584162           -51.864504         
281                 2.815000            40.377107           -1.945213           -85.331856         
282                 2.825000            40.526825           -2.074688           -97.068721         
283                 2.835000            40.676616           -1.930075           -83.363458         
284                 2.845000            40.826479           -1.541371           -47.242860         
285                 2.855000            40.976414           -1.005592           2.147391           
286                 2.865000            41.126424           -0.463409           51.787059          
287                 2.875000            41.276507           -0.063319           88.118867          
288                 2.885000            41.426664           0.077852            100.651460         
289                 2.895000            41.576895           -0.092006           84.903884          
290                 2.905000            41.727201           -0.542612           43.901078          
291                 2.915000            41.877583           -1.164387           -12.232811         
292                 2.925000            42.028040           -1.792718           -68.572187         
293                 2.935000            42.178573           -2.248371           -109.086936        
294                 2.945000            42.329182           -2.384677           -120.867455        
295                 2.955000            42.479868           -2.129800           -97.826607         
296                 2.965000            42.630631           -1.512876           -42.898783         
297                 2.975000            42.781471           -0.666126           31.927388          
298                 2.985000            42.932389           0.199579            107.910817         
299                 2.995000            43.083386           0.841806            163.799461         
300                 3.005000            43.234461           1.046619            181.118220         
301                 3.015000            43.385615           0.688039            149.297616         
302                 3.025000            43.536848           -0.227523           69.394093          
303                 3.035000            43.688161           -1.543822           -44.599144         
304                 3.045000            43.839554           -2.970866           -167.356677        
305                 3.055000            43.991028           -4.133761           -266.607972        
306                 3.065000            44.142582           -4.646072           -309.532133        
307                 3.075000            44.294218           -4.193284           -269.886320        
308                 3.085000            44.445936           -2.608824           -134.356237        
309                 3.095000            44.597736           0.074391            93.295534          
310                 3.105000            44.749618           3.609569            391.303058         
311                 3.115000            44.901583           7.564182            722.569099         
312                 3.125000            45.053632           11.387244           1040.564759        
313                 3.135000            45.205764           14.503888           1297.393598        
314                 3.145000            45.357980           16.419302           1452.471779        
315                 3.155000            45.510281           16.811496           1480.106281        
316                 3.165000            45.662667           15.594111           1374.441384        
317                 3.175000            45.815138           12.936173           1150.754698        
318                 3.185000            45.967695           9.234227            842.812639         
319                 3.195000            46.120339           5.041866            496.789099         
320                 3.205000            46.273068           0.970311            162.942641         
321                 3.215000            46.425885           -2.420457           -113.308518        
322                 3.225000            46.578790           -4.718703           -299.170674        
323                 3.235000            46.731782           -5.727350           -379.630539        
324                 3.245000            46.884862           -5.487506           -359.053243        
325                 3.255000            47.038031           -4.255684           -259.031544        
326                 3.265000            47.191290           -2.440775           -113.057138        
327                 3.275000            47.344638           -0.514817           40.790685          
328                 3.285000            47.498076           1.083452            167.584922         
329                 3.295000            47.651604           2.032474            242.140525         
330                 3.305000            47.805223           2.182702            253.180394         
331                 3.315000            47.958934           1.572616            204.364673         
332                 3.325000            48.112736           0.404685            112.158335         
333                 3.335000            48.266631           -1.011497           1.176583           
334                 3.345000            48.420618           -2.335010           -101.852800        
335                 3.355000            48.574698           -3.271079           -174.137204        
336                 3.365000            48.728872           -3.633412           -201.576118        
337                 3.375000            48.883140           -3.378680           -181.275844        
338                 3.385000            49.037502           -2.607112           -121.410186        
339                 3.395000            49.191960           -1.530908           -38.618767         
340                 3.405000            49.346512           -0.419205           46.333160          
341                 3.415000            49.501161           0.466859            113.562736         
342                 3.425000            49.655905           0.933846            148.581983         
343                 3.435000            49.810747           0.897214            145.322215         
344                 3.445000            49.965685           0.395484            107.062604         
345                 3.455000            50.120722           -0.424660           45.158465          
346                 3.465000            50.275856           -1.347658           -24.031302         
347                 3.475000            50.431089           -2.142725           -83.227255         
348                 3.485000            50.586421           -2.618916           -118.337974        
349                 3.495000            50.741853           -2.668847           -121.646604        
350                 3.505000            50.897385           -2.291340           -93.379347         
351                 3.515000            51.053017           -1.588494           -41.359383         
352                 3.525000            51.208750           -0.738659           21.099298          
353                 3.535000            51.364585           0.047663            78.506075          
354                 3.545000            51.520522           0.578288            116.907742         
355                 3.555000            51.676561           0.724363            127.132627         
356                 3.565000            51.832703           0.449655            106.834041         
357                 3.575000            51.988949           -0.182189           60.902606          
358                 3.585000            52.145298           -1.023560           0.203975           
359                 3.595000            52.301752           -1.877771           -61.019343         
360                 3.605000            52.458311           -2.544533           -108.452321        
361                 3.615000            52.614976           -2.865466           -130.950764        
362                 3.625000            52.771746           -2.759420           -122.997428        
363                 3.635000            52.928623           -2.239947           -85.847248         
364                 3.645000            53.085607           -1.411491           -27.149714         
365                 3.655000            53.242698           -0.445737           40.817823          
366                 3.665000            53.399897           0.456157            103.871372         
367                 3.675000            53.557205           1.106797            148.971104         
368                 3.685000            53.714622           1.371763            166.933717         
369                 3.695000            53.872149           1.196622            154.244524         
370                 3.705000            54.029785           0.616526            113.630947         
371                 3.715000            54.187533           -0.252760           53.343354          
372                 3.725000            54.345391           -1.239583           -14.632732         
373                 3.735000            54.503361           -2.150875           -76.998601         
374                 3.745000            54.661444           -2.808760           -121.663258        
375                 3.755000            54.819639           -3.081798           -139.851281        
376                 3.765000            54.977947           -2.905143           -127.417873        
377                 3.775000            55.136370           -2.286737           -85.193836         
378                 3.785000            55.294907           -1.299851           -18.404009         
379                 3.795000            55.453558           -0.065128           64.609954          
380                 3.805000            55.612326           1.272977            154.017246         
381                 3.815000            55.771209           2.569952            240.108100         
382                 3.825000            55.930209           3.700618            314.582646         
383                 3.835000            56.089327           4.571346            371.339603         
384                 3.845000            56.248562           5.124476            406.734028         
385                 3.855000            56.407915           5.336272            419.404024         
386                 3.865000            56.567388           5.211038            409.847959         
387                 3.875000            56.726979           4.774331            379.950620         
388                 3.885000            56.886691           4.067607            332.611994         
389                 3.895000            57.046524           3.145388            271.546256         
390                 3.905000            57.206478           2.074529            201.221510         
391                 3.915000            57.366554           0.934018            126.834695         
392                 3.925000            57.526752           -0.186800           54.185028          
393                 3.935000            57.687073           -1.193379           -10.666720         
394                 3.945000            57.847518           -1.995198           -61.994036         
395                 3.955000            58.008087           -2.518270           -95.198525         
396                 3.965000            58.168781           -2.718631           -107.651070        
397                 3.975000            58.329600           -2.593510           -99.370408         
398                 3.985000            58.490546           -2.186779           -73.326254         
399                 3.995000            58.651618           -1.586107           -35.214044         
400                 4.005000            58.812817           -0.911004           7.339754           
401                 4.015000            58.974144           -0.293079           46.045022          
402                 4.025000            59.135600           0.148026            73.462576          
403                 4.035000            59.297185           0.328150            84.455624          
404                 4.045000            59.458900           0.216297            77.252393          
405                 4.055000            59.620745           -0.157880           53.857529          
406                 4.065000            59.782721           -0.709137           19.681401          
407                 4.075000            59.944829           -1.313858           -17.571773         
408                 4.085000            60.107070           -1.836211           -49.543695         
409                 4.095000            60.269443           -2.157798           -69.045024         
410                 4.105000            60.431950           -2.204275           -71.660156         
411                 4.115000            60.594591           -1.962832           -56.766608         
412                 4.125000            60.757368           -1.486253           -27.723068         
413                 4.135000            60.920280           -0.882230           8.837333           
414                 4.145000            61.083328           -0.289909           44.468930          
415                 4.155000            61.246513           0.151312            70.814412          
416                 4.165000            61.409836           0.333816            81.520245          
417                 4.175000            61.573298           0.207296            73.729263          
418                 4.185000            61.736898           -0.208237           48.800732          
419                 4.195000            61.900638           -0.825290           12.078181          
420                 4.205000            62.064519           -1.507309           -28.259917         
421                 4.215000            62.228540           -2.098840           -63.020900         
422                 4.225000            62.392704           -2.460816           -84.086390         
423                 4.235000            62.557010           -2.503005           -86.296649         
424                 4.245000            62.721459           -2.206131           -68.697618         
425                 4.255000            62.886053           -1.628368           -34.855439         
426                 4.265000            63.050790           -0.894349           7.849693           
427                 4.275000            63.215674           -0.168764           49.808894          
428                 4.285000            63.380703           0.379855            81.307420          
429                 4.295000            63.545880           0.617236            94.717978          
430                 4.305000            63.711204           0.474878            86.276121          
431                 4.315000            63.876676           -0.032204           57.037273          
432                 4.325000            64.042297           -0.805676           12.792790          
433                 4.335000            64.208068           -1.682337           -37.049182         
434                 4.345000            64.373990           -2.467064           -81.384606         
435                 4.355000            64.540063           -2.973305           -109.726359        
436                 4.365000            64.706288           -3.062464           -114.413122        
437                 4.375000            64.872667           -2.673715           -92.241689         
438                 4.385000            65.039198           -1.837863           -45.176465         
439                 4.395000            65.205885           -0.672292           20.009019          
440                 4.405000            65.372726           0.641848            93.073235          
441                 4.415000            65.539724           1.895292            162.336078         
442                 4.425000            65.706878           2.891510            216.960354         
443                 4.435000            65.874190           3.484147            249.004382         
444                 4.445000            66.041660           3.603312            254.825084         
445                 4.455000            66.209289           3.265540            235.560949         
446                 4.465000            66.377079           2.565870            196.628841         
447                 4.475000            66.545029           1.654379            146.381666         
448                 4.485000            66.713142           0.702741            94.248185          
